%Pluie moyenne journalièere beterou
%2002-2008
%issu des fichiers resultats JV  Ntopamma
%date		P(mm)
16  10  05	8.3381
17  10  05	0.0581
18  10  05	0.0586
19  10  05	0.0946
20  10  05	0.0414
21  10  05	0.7146
22  10  05	7.7037
23  10  05	0.1183
24  10  05	0.2131
25  10  05	0.0972
26  10  05	0.0534
27  10  05	0.0255
28  10  05	0.0715
29  10  05	0.0752
30  10  05	0.1022
31  10  05	0.0966
01  11  05	0
02  11  05	0.9722
03  11  05	0.0357
04  11  05	0
05  11  05	0.0647
06  11  05	0.2681
07  11  05	0.116
08  11  05	0.0767
09  11  05	0.047
10  11  05	0
11  11  05	0.0396
12  11  05	0.1285
13  11  05	0
14  11  05	0
15  11  05	0.0476
16  11  05	0.1635
17  11  05	0.1314
18  11  05	0.0549
19  11  05	0.1426
20  11  05	0
21  11  05	0.1449
22  11  05	0.0871
23  11  05	0
24  11  05	0
25  11  05	0
26  11  05	0
27  11  05	0
28  11  05	0
29  11  05	0
30  11  05	0
01  12  05	0
02  12  05	0
03  12  05	0
04  12  05	0
05  12  05	0
06  12  05	0
07  12  05	0
08  12  05	0
09  12  05	0
10  12  05	0
11  12  05	0
12  12  05	0
13  12  05	0
14  12  05	0
15  12  05	0
16  12  05	0
17  12  05	0
18  12  05	0
19  12  05	0
20  12  05	0
21  12  05	0
22  12  05	0
23  12  05	0
24  12  05	0
25  12  05	0
26  12  05	0
27  12  05	0
28  12  05	0
29  12  05	0
30  12  05	0
31  12  05	0
01  01  06	0
02  01  06	0
03  01  06	0
04  01  06	0
05  01  06	0
06  01  06	0
07  01  06	0
08  01  06	0
09  01  06	0
10  01  06	0
11  01  06	0
12  01  06	0
13  01  06	0
14  01  06	0
15  01  06	0
16  01  06	0
17  01  06	0
18  01  06	0
19  01  06	0.1354
20  01  06	0
21  01  06	0
22  01  06	0
23  01  06	0
24  01  06	0
25  01  06	0
26  01  06	0
27  01  06	0
28  01  06	0
29  01  06	0
30  01  06	0
31  01  06	0
01  02  06	0
02  02  06	0
03  02  06	0
04  02  06	0.0973
05  02  06	0
06  02  06	0
07  02  06	0.0318
08  02  06	0.0052
09  02  06	0.0381
10  02  06	0.9517
11  02  06	0.0069
12  02  06	0
13  02  06	0
14  02  06	0
15  02  06	21.1713
16  02  06	1.1846
17  02  06	0.0042
18  02  06	0.0026
19  02  06	0.0026
20  02  06	0
21  02  06	0.0201
22  02  06	0
23  02  06	0
24  02  06	0
25  02  06	0
26  02  06	0
27  02  06	0
28  02  06	0
01  03  06	0
02  03  06	0.5254
03  03  06	0.0076
04  03  06	0.1253
05  03  06	0
06  03  06	0
07  03  06	0.0507
08  03  06	0.0097
09  03  06	0
10  03  06	0
11  03  06	0
12  03  06	0
13  03  06	0
14  03  06	0
15  03  06	0
16  03  06	0
17  03  06	0
18  03  06	0
19  03  06	0
20  03  06	0.4303
21  03  06	0
22  03  06	0
23  03  06	0
24  03  06	0.0359
25  03  06	0
26  03  06	0
27  03  06	0
28  03  06	0
29  03  06	0
30  03  06	0
31  03  06	0
01  04  06	0
02  04  06	0
03  04  06	0
04  04  06	0
05  04  06	0.0092
06  04  06	0.0991
07  04  06	0
08  04  06	0
09  04  06	0
10  04  06	0
11  04  06	0
12  04  06	0
13  04  06	0
14  04  06	0
15  04  06	0
16  04  06	0
17  04  06	0
18  04  06	0
19  04  06	0.0494
20  04  06	6.986
21  04  06	0.0268
22  04  06	0.0038
23  04  06	1.3034
24  04  06	6.1815
25  04  06	2.2395
26  04  06	2.2061
27  04  06	0.3565
28  04  06	0
29  04  06	0.0038
30  04  06	0.3699
01  05  06	2.7719
02  05  06	0
03  05  06	3.3439
04  05  06	0.0031
05  05  06	5.4467
06  05  06	0.0539
07  05  06	7.449
08  05  06	5.3892
09  05  06	3.8089
10  05  06	17.8453
11  05  06	7.4011
12  05  06	0.004
13  05  06	0
14  05  06	0.2983
15  05  06	13.5068
16  05  06	0.3236
17  05  06	0.1048
18  05  06	3.399
19  05  06	5.0073
20  05  06	14.9605
21  05  06	9.1749
22  05  06	2.4461
23  05  06	0.4798
24  05  06	0.0942
25  05  06	0.1062
26  05  06	10.7175
27  05  06	0.0634
28  05  06	0.0284
29  05  06	0
30  05  06	0.081
31  05  06	0.5284
01  06  06	1.0168
02  06  06	2.0876
03  06  06	2.945
04  06  06	0.0094
05  06  06	6.4007
06  06  06	2.7064
07  06  06	0.5436
08  06  06	0.1253
09  06  06	0.1717
10  06  06	17.32
11  06  06	0.1803
12  06  06	1.9045
13  06  06	0.2213
14  06  06	18.9317
15  06  06	6.8477
16  06  06	0.3235
17  06  06	12.2757
18  06  06	1.3022
19  06  06	13.9799
20  06  06	2.6548
21  06  06	0.2882
22  06  06	2.768
23  06  06	8.0351
24  06  06	3.0773
25  06  06	2.3312
26  06  06	0.4002
27  06  06	0.2095
28  06  06	0.0291
29  06  06	4.079
30  06  06	1.6687
01  07  06	8.2474
02  07  06	1.2424
03  07  06	2.3297
04  07  06	8.1258
05  07  06	4.2392
06  07  06	1.2747
07  07  06	2.3264
08  07  06	0.0202
09  07  06	0.0374
10  07  06	1.4099
11  07  06	0.0644
12  07  06	0.2027
13  07  06	0
14  07  06	0.0177
15  07  06	17.3344
16  07  06	4.1948
17  07  06	0.5961
18  07  06	14.7768
19  07  06	5.0251
20  07  06	15.2697
21  07  06	11.5694
22  07  06	15.4273
23  07  06	17.4817
24  07  06	0.9089
25  07  06	5.2463
26  07  06	9.6019
27  07  06	0.0674
28  07  06	10.0896
29  07  06	6.4605
30  07  06	0.0852
31  07  06	6.4317
01  08  06	0.2673
02  08  06	11.7714
03  08  06	0.9664
04  08  06	3.5504
05  08  06	10.331
06  08  06	6.2504
07  08  06	4.2126
08  08  06	1.7416
09  08  06	3.1016
10  08  06	0.1514
11  08  06	17.5875
12  08  06	14.0333
13  08  06	3.0748
14  08  06	0.3129
15  08  06	3.0445
16  08  06	9.3615
17  08  06	3.9044
18  08  06	25.0131
19  08  06	1.4728
20  08  06	0.3669
21  08  06	0.1901
22  08  06	0.165
23  08  06	28.8208
24  08  06	15.5128
25  08  06	0.9412
26  08  06	1.3357
27  08  06	18.196
28  08  06	5.499
29  08  06	9.082
30  08  06	16.4314
31  08  06	17.7394
01  09  06	15.6653
02  09  06	2.7203
03  09  06	0.2847
04  09  06	34.8647
05  09  06	0.1544
06  09  06	8.0085
07  09  06	2.89
08  09  06	4.347
09  09  06	1.5785
10  09  06	10.3848
11  09  06	3.3916
12  09  06	33.3568
13  09  06	17.2071
14  09  06	0.2338
15  09  06	0.0398
16  09  06	13.7245
17  09  06	0.4702
18  09  06	0.748
19  09  06	2.5149
20  09  06	11.6869
21  09  06	1.543
22  09  06	0.4977
23  09  06	31.8721
24  09  06	0.8098
25  09  06	0.4243
26  09  06	9.9249
27  09  06	7.0024
28  09  06	0.3847
29  09  06	7.7075
30  09  06	0.2947
01  10  06	10.2798
02  10  06	2.3899
03  10  06	4.7994
04  10  06	3.6036
05  10  06	3.4584
06  10  06	0.3656
07  10  06	0.2939
08  10  06	28.9068
09  10  06	6.5871
10  10  06	5.5583
11  10  06	0.104
12  10  06	13.3026
13  10  06	8.4659
14  10  06	0.147
15  10  06	1.6114
16  10  06	0.0808
17  10  06	1.0931
18  10  06	0.0317
19  10  06	10.0275
20  10  06	0.141
21  10  06	0.1384
22  10  06	0.4619
23  10  06	0.0757
24  10  06	8.4257
25  10  06	0.3425
26  10  06	2.0179
27  10  06	0.0838
28  10  06	0.0913
29  10  06	0.2837
30  10  06	0.1238
31  10  06	0.1321
01  11  06	0.253
02  11  06	2.6537
03  11  06	0.0747
04  11  06	0.0635
05  11  06	0
06  11  06	0.1142
07  11  06	0.2656
08  11  06	0
09  11  06	0
10  11  06	0
11  11  06	0
12  11  06	0
13  11  06	0
14  11  06	0
15  11  06	0
16  11  06	0
17  11  06	0
18  11  06	0
19  11  06	0
20  11  06	0
21  11  06	0
22  11  06	0
23  11  06	0
24  11  06	0
25  11  06	0
26  11  06	0
27  11  06	0
28  11  06	0
29  11  06	0
30  11  06	0
01  12  06	0
02  12  06	0
03  12  06	0
04  12  06	0
05  12  06	0
06  12  06	0
07  12  06	0
08  12  06	0
09  12  06	0
10  12  06	0
11  12  06	0
12  12  06	0
13  12  06	0
14  12  06	0
15  12  06	0
16  12  06	0
17  12  06	0
18  12  06	0
19  12  06	0
20  12  06	0
21  12  06	0
22  12  06	0
23  12  06	0
24  12  06	0
25  12  06	0
26  12  06	0
27  12  06	0
28  12  06	0
29  12  06	0
30  12  06	0
31  12  06	0
01  01  07	0
02  01  07	0
03  01  07	0
04  01  07	0
05  01  07	0
06  01  07	0
07  01  07	0
08  01  07	0
09  01  07	0
10  01  07	0
11  01  07	0
12  01  07	0
13  01  07	0
14  01  07	0
15  01  07	0
16  01  07	0
17  01  07	0
18  01  07	0
19  01  07	0
20  01  07	0
21  01  07	0
22  01  07	0
23  01  07	0
24  01  07	0
25  01  07	0
26  01  07	0
27  01  07	0
28  01  07	0
29  01  07	0
30  01  07	0
31  01  07	0
01  02  07	0.0886
02  02  07	0
03  02  07	0
04  02  07	0
05  02  07	0
06  02  07	0
07  02  07	0
08  02  07	0
09  02  07	0.9075
10  02  07	0
11  02  07	0
12  02  07	0
13  02  07	0
14  02  07	0
15  02  07	0
16  02  07	0
17  02  07	0
18  02  07	0
19  02  07	0
20  02  07	0
21  02  07	0
22  02  07	0
23  02  07	0
24  02  07	0
25  02  07	0
26  02  07	0
27  02  07	0
28  02  07	0
01  03  07	0
02  03  07	0
03  03  07	0
04  03  07	0
05  03  07	0
06  03  07	0
07  03  07	0
08  03  07	0
09  03  07	0
10  03  07	0
11  03  07	0
12  03  07	0
13  03  07	0
14  03  07	0
15  03  07	0
16  03  07	0
17  03  07	0
18  03  07	0
19  03  07	0
20  03  07	0
21  03  07	0
22  03  07	0
23  03  07	0.0071
24  03  07	0.6678
25  03  07	0
26  03  07	0
27  03  07	0
28  03  07	0
29  03  07	0.0113
30  03  07	4.4881
31  03  07	1.1034
01  04  07	4.4442
02  04  07	3.6397
03  04  07	0
04  04  07	0
05  04  07	6.8487
06  04  07	0.0286
07  04  07	21.3655
08  04  07	1.7352
09  04  07	0.0181
10  04  07	0
11  04  07	0
12  04  07	0
13  04  07	7.3408
14  04  07	0.0618
15  04  07	0.2764
16  04  07	5.825
17  04  07	2.7622
18  04  07	9.2527
19  04  07	0.2291
20  04  07	7.1451
21  04  07	0.0142
22  04  07	2.5965
23  04  07	20.1776
24  04  07	0.429
25  04  07	0.0035
26  04  07	1.308
27  04  07	2.5215
28  04  07	4.8193
29  04  07	1.2833
30  04  07	0.2319
01  05  07	0
02  05  07	36.1889
03  05  07	0.2098
04  05  07	3.4284
05  05  07	0.0688
06  05  07	0.1371
07  05  07	5.2836
08  05  07	2.8009
09  05  07	0.0215
10  05  07	0.0005
11  05  07	0.1979
12  05  07	0
13  05  07	0
14  05  07	42.5166
15  05  07	1.1222
16  05  07	0.0339
17  05  07	0
18  05  07	0.1578
19  05  07	6.3877
20  05  07	0.8076
21  05  07	11.0153
22  05  07	0.7891
23  05  07	20.3482
24  05  07	0.6809
25  05  07	0
26  05  07	0.0207
27  05  07	0.1714
28  05  07	8.6899
29  05  07	0.0264
30  05  07	19.9096
31  05  07	1.2194
01  06  07	0.0524
02  06  07	19.7946
03  06  07	2.3166
04  06  07	0.0295
05  06  07	2.7826
06  06  07	0.2594
07  06  07	2.0137
08  06  07	8.4387
09  06  07	0.1265
10  06  07	2.5812
11  06  07	0.1256
12  06  07	0.1661
13  06  07	0.0004
14  06  07	0.214
15  06  07	0.0133
16  06  07	0.0004
17  06  07	16.8229
18  06  07	0.0322
19  06  07	0.0307
20  06  07	5.1579
21  06  07	0.9934
22  06  07	0.0398
23  06  07	0
24  06  07	3.3722
25  06  07	1.6699
26  06  07	0.0056
27  06  07	0.0973
28  06  07	26.301
29  06  07	4.3309
30  06  07	0.6124
01  07  07	6.0313
02  07  07	4.459
03  07  07	4.2702
04  07  07	8.9179
05  07  07	3.4704
06  07  07	0.0221
07  07  07	0.012
08  07  07	0.0049
09  07  07	0.2573
10  07  07	0.471
11  07  07	0
12  07  07	2.1639
13  07  07	0.5844
14  07  07	16.4196
15  07  07	9.0022
16  07  07	8.0496
17  07  07	9.8743
18  07  07	8.9403
19  07  07	0.1112
20  07  07	0.3057
21  07  07	19.6535
22  07  07	18.2311
23  07  07	10.4894
24  07  07	0.1368
25  07  07	3.5884
26  07  07	9.1948
27  07  07	13.1854
28  07  07	3.1638
29  07  07	5.6323
30  07  07	8.9175
31  07  07	17.2164
01  08  07	12.6245
02  08  07	7.4235
03  08  07	1.8386
04  08  07	0.0748
05  08  07	0.3587
06  08  07	1.348
07  08  07	0.5233
08  08  07	2.3021
09  08  07	16.446
10  08  07	1.1285
11  08  07	2.4609
12  08  07	10.6025
13  08  07	6.3841
14  08  07	28.691
15  08  07	4.2552
16  08  07	0.6838
17  08  07	25.9211
18  08  07	0.0376
19  08  07	0.4128
20  08  07	17.3953
21  08  07	20.4149
22  08  07	8.2371
23  08  07	0.1064
24  08  07	8.4228
25  08  07	13.8048
26  08  07	6.0203
27  08  07	8.4866
28  08  07	21.3484
29  08  07	26.542
30  08  07	11.5917
31  08  07	3.898
01  09  07	43.9911
02  09  07	3.6983
03  09  07	0.7285
04  09  07	9.1272
05  09  07	16.2196
06  09  07	27.0697
07  09  07	17.6492
08  09  07	0.6355
09  09  07	17.5891
10  09  07	20.3915
11  09  07	2.873
12  09  07	0.7269
13  09  07	7.8545
14  09  07	9.844
15  09  07	0.3067
16  09  07	3.4767
17  09  07	4.0119
18  09  07	4.8178
19  09  07	31.6298
20  09  07	0.8802
21  09  07	0.3829
22  09  07	11.3962
23  09  07	6.3203
24  09  07	3.1159
25  09  07	8.9247
26  09  07	25.7878
27  09  07	0.129
28  09  07	1.639
29  09  07	8.3982
30  09  07	0.352
01  10  07	0.7011
02  10  07	1.6314
03  10  07	0.0183
04  10  07	0.059
05  10  07	2.3293
06  10  07	11.5982
07  10  07	8.6004
08  10  07	2.3792
09  10  07	2.4012
10  10  07	0.2011
11  10  07	2.6505
12  10  07	0.079
13  10  07	0.0734
14  10  07	0.0715
15  10  07	0.0448
16  10  07	0.3334
17  10  07	0.0833
18  10  07	0.408
19  10  07	0.0619
20  10  07	7.4821
21  10  07	14.9086
22  10  07	1.3831
23  10  07	0.0423
24  10  07	0.0771
25  10  07	0.006
26  10  07	0.0275
27  10  07	9.7838
28  10  07	0.1262
29  10  07	1.4211
30  10  07	0
31  10  07	2.3908
01  11  07	0.0708
02  11  07	0.083
03  11  07	0.0722
04  11  07	0.3413
05  11  07	0.1254
06  11  07	0.161
07  11  07	0.0261
08  11  07	0.0862
09  11  07	0.6121
10  11  07	0.0071
11  11  07	0
12  11  07	0
13  11  07	0
14  11  07	0.0353
15  11  07	0
16  11  07	4.0622
17  11  07	2.1015
18  11  07	0.0426
19  11  07	0.0746
20  11  07	0.0388
21  11  07	0.0364
22  11  07	0.4512
23  11  07	0.122
24  11  07	0
25  11  07	0
26  11  07	0
27  11  07	0
28  11  07	0.0438
29  11  07	0.0789
30  11  07	1.9747
01  12  07	0
02  12  07	0
03  12  07	0.439
04  12  07	0.0276
05  12  07	2.6989
06  12  07	0
07  12  07	0
08  12  07	0
09  12  07	0
10  12  07	6.1651
11  12  07	0
12  12  07	0
13  12  07	0
14  12  07	0
15  12  07	0
16  12  07	0
17  12  07	0
18  12  07	0
19  12  07	0
20  12  07	0
21  12  07	0
22  12  07	0
23  12  07	0
24  12  07	0
25  12  07	0
26  12  07	0
27  12  07	0
28  12  07	0
29  12  07	0
30  12  07	0
31  12  07	0
01  01  08	0
02  01  08	0
03  01  08	0
04  01  08	0
05  01  08	0
06  01  08	0
07  01  08	0
08  01  08	0
09  01  08	0
10  01  08	0
11  01  08	0
12  01  08	0
13  01  08	0
14  01  08	0
15  01  08	0
16  01  08	0
17  01  08	0
18  01  08	0
19  01  08	0
20  01  08	0
21  01  08	0
22  01  08	0
23  01  08	0
24  01  08	0
25  01  08	0
26  01  08	0
27  01  08	0
28  01  08	0
29  01  08	0
30  01  08	0
31  01  08	0
01  02  08	0
02  02  08	0
03  02  08	0
04  02  08	0
05  02  08	0
06  02  08	0
07  02  08	0
08  02  08	0
09  02  08	0
10  02  08	0
11  02  08	0
12  02  08	0
13  02  08	0
14  02  08	0
15  02  08	0
16  02  08	0
17  02  08	0
18  02  08	0
19  02  08	0
20  02  08	0
21  02  08	0
22  02  08	0
23  02  08	0.1612
24  02  08	0.0225
25  02  08	0
26  02  08	0.0019
27  02  08	0
28  02  08	0.1464
29  02  08	0
01  03  08	0.5642
02  03  08	0
03  03  08	0
04  03  08	0.0607
05  03  08	0.0202
06  03  08	0
07  03  08	0.0196
08  03  08	0
09  03  08	0
10  03  08	0.6937
11  03  08	0.0027
12  03  08	0.5778
13  03  08	1.2373
14  03  08	0.0026
15  03  08	0
16  03  08	0.2402
17  03  08	0
18  03  08	0.0001
19  03  08	0
20  03  08	0
21  03  08	0
22  03  08	0.2492
23  03  08	4.3144
24  03  08	2.0739
25  03  08	0
26  03  08	0
27  03  08	0.0013
28  03  08	0
29  03  08	0
30  03  08	0
31  03  08	0
01  04  08	5.7101
02  04  08	0.2361
03  04  08	0.3153
04  04  08	1.981
05  04  08	0.7711
06  04  08	0
07  04  08	0
08  04  08	0.018
09  04  08	0
10  04  08	0
11  04  08	0
12  04  08	0
13  04  08	0
14  04  08	0.0945
15  04  08	0.0901
16  04  08	0.5132
17  04  08	1.4567
18  04  08	1.8288
19  04  08	0.0651
20  04  08	0
21  04  08	0
22  04  08	0.6257
23  04  08	2.8368
24  04  08	10.9261
25  04  08	28.3517
26  04  08	0.0875
27  04  08	20.1077
28  04  08	0.2145
29  04  08	0.0399
30  04  08	0
01  05  08	0.3959
02  05  08	0
03  05  08	8.0109
04  05  08	22.8586
05  05  08	0.1052
06  05  08	0.0305
07  05  08	0
08  05  08	0
09  05  08	0.0743
10  05  08	0
11  05  08	0.1232
12  05  08	0.0526
13  05  08	6.8047
14  05  08	2.2073
15  05  08	2.0307
16  05  08	0.0032
17  05  08	16.905
18  05  08	0.0595
19  05  08	9.2627
20  05  08	0.0876
21  05  08	2.5502
22  05  08	0.0378
23  05  08	0
24  05  08	7.4253
25  05  08	2.6633
26  05  08	0.0895
27  05  08	0.1422
28  05  08	15.9895
29  05  08	0.6991
30  05  08	25.0818
31  05  08	1.3887
01  06  08	7.9954
02  06  08	0.0224
03  06  08	11.3164
04  06  08	4.1431
05  06  08	0.1427
06  06  08	7.8197
07  06  08	0.0552
08  06  08	0.084
09  06  08	18.9493
10  06  08	0.0546
11  06  08	0.1296
12  06  08	8.4002
13  06  08	5.5679
14  06  08	0.0921
15  06  08	0.0211
16  06  08	0.0235
17  06  08	13.868
18  06  08	15.0519
19  06  08	0.2198
20  06  08	0.7247
21  06  08	0.0048
22  06  08	0
23  06  08	2.153
24  06  08	9.4408
25  06  08	50.1245
26  06  08	2.1265
27  06  08	9.895
28  06  08	15.9966
29  06  08	2.0705
30  06  08	53.5383
01  07  08	9.4536
02  07  08	0.3787
03  07  08	0.1179
04  07  08	0.5283
05  07  08	0.0896
06  07  08	5.863
07  07  08	27.843
08  07  08	8.187
09  07  08	5.0636
10  07  08	2.8667
11  07  08	0.8519
12  07  08	6.7515
13  07  08	0.3177
14  07  08	0.4621
15  07  08	21.9273
16  07  08	0.1992
17  07  08	0.2664
18  07  08	2.7525
19  07  08	20.0346
20  07  08	3.6439
21  07  08	1.0586
22  07  08	33.7812
23  07  08	10.0861
24  07  08	1.0873
25  07  08	4.1255
26  07  08	8.3489
27  07  08	36.5057
28  07  08	14.3771
29  07  08	0.2207
30  07  08	3.7028
31  07  08	5.5368
01  08  08	8.2237
02  08  08	8.5388
03  08  08	7.67
04  08  08	16.0112
05  08  08	1.6787
06  08  08	2.4252
07  08  08	17.2563
08  08  08	37.0424
09  08  08	2.8674
10  08  08	0.5606
11  08  08	19.8497
12  08  08	22.5227
13  08  08	9.5521
14  08  08	7.4332
15  08  08	0.192
16  08  08	25.8995
17  08  08	2.0331
18  08  08	1.5743
19  08  08	0.6769
20  08  08	11.4061
21  08  08	11.1278
22  08  08	10.5879
23  08  08	1.7708
24  08  08	0.0744
25  08  08	17.8609
26  08  08	9.1665
27  08  08	1.0356
28  08  08	6.2157
29  08  08	3.0578
30  08  08	0.747
31  08  08	12.5579
01  09  08	3.1738
02  09  08	11.417
03  09  08	8.8196
04  09  08	27.5591
05  09  08	18.64
06  09  08	3.4407
07  09  08	0.1306
08  09  08	0.6635
09  09  08	1.872
10  09  08	3.62
11  09  08	15.4564
12  09  08	20.5696
13  09  08	4.244
14  09  08	0.1951
15  09  08	15.4551
16  09  08	8.355
17  09  08	0.1151
18  09  08	1.4902
19  09  08	11.099
20  09  08	1.426
21  09  08	4.5783
22  09  08	7.2023
23  09  08	19.6424
24  09  08	3.0156
25  09  08	7.2261
26  09  08	12.9062
27  09  08	1.1161
28  09  08	32.6617
29  09  08	1.0669
30  09  08	12.2069
01  10  08	0.3949
02  10  08	0.0483
03  10  08	1.2079
04  10  08	7.2413
05  10  08	9.6464
06  10  08	0.2359
07  10  08	19.3607
08  10  08	0.2234
09  10  08	0.2682
10  10  08	5.5628
11  10  08	3.3873
12  10  08	4.0932
13  10  08	18.1016
14  10  08	4.0971
15  10  08	2.227
16  10  08	0.4162
17  10  08	14.0024
18  10  08	3.2144
19  10  08	0.2393
20  10  08	5.2722
21  10  08	0.3294
22  10  08	0.1591
23  10  08	0.137
24  10  08	0.517
25  10  08	0.0298
26  10  08	0.0733
27  10  08	0.0964
28  10  08	0.0482
29  10  08	0.0003
30  10  08	0.0295
31  10  08	0.0411
01  11  08	0.0242
02  11  08	0.0406
03  11  08	0.0417
04  11  08	0.0398
05  11  08	0.0635
06  11  08	0.0169
07  11  08	0.0038
08  11  08	0.0402
09  11  08	0.0839
10  11  08	0.0215
11  11  08	0.1116
12  11  08	0.0131
13  11  08	0.0301
14  11  08	0.0063
15  11  08	0.0189
16  11  08	0
17  11  08	0
18  11  08	0
19  11  08	0.0019
20  11  08	0.7328
21  11  08	2.4757
22  11  08	0.0314
23  11  08	0
24  11  08	0.0023
25  11  08	0.0229
26  11  08	0
27  11  08	0.0031
28  11  08	0.0153
29  11  08	0
30  11  08	0.098
01  12  08	0.0014
02  12  08	0
03  12  08	0.3521
04  12  08	0
05  12  08	17.1191
06  12  08	0.0499
07  12  08	0.1268
08  12  08	0.1283
09  12  08	0.1914
10  12  08	0
11  12  08	0.2274
12  12  08	0
13  12  08	0
14  12  08	0.2274
15  12  08	0.1445
16  12  08	0
17  12  08	0
18  12  08	0
19  12  08	0
20  12  08	0
21  12  08	0
22  12  08	0
23  12  08	0
24  12  08	0
25  12  08	0
26  12  08	0
27  12  08	0
28  12  08	0
29  12  08	0
30  12  08	0
31  12  08	0
