Station Name latitude (dd) longitude (dd) elevation (m) Abbreviated name Regional ID number (cieh) National ID Rivier name Basin Area(km2)
BETEROU 9.199 2.267 272.7 BETE 1114500105  Ouémé 10400
        
missing value code Reliability code for computation of daily average from 24 hourly data     
-9999 F full hourly series, P computed on more than 80% of hourly data, N no sense (gaps)     
        
parameter code parameter name unit elevation from ground(m) manufacturer device model serial number calibration quality check
RUNOFF runoff m3/s  OTT MESSTECHNIK GMBH & CO  THALIMEDES level gauge   checked data
        
local time UTC time year dd hhmn RUNOFF Lower boundary of uncertainty interval Upper boundary of uncertainty interval Reliability
25/10/2005 07:00 25/10/2005 06:00 2005 298 0600 60.50 48.45 75.51
26/10/2005 07:00 26/10/2005 06:00 2005 299 0600 55.32 44.31 69.07
27/10/2005 07:00 27/10/2005 06:00 2005 300 0600 48.63 38.97 60.73
28/10/2005 07:00 28/10/2005 06:00 2005 301 0600 42.53 34.05 53.11
29/10/2005 07:00 29/10/2005 06:00 2005 302 0600 38.14 30.50 47.63
30/10/2005 07:00 30/10/2005 06:00 2005 303 0600 34.59 27.71 43.27
31/10/2005 07:00 31/10/2005 06:00 2005 304 0600 31.74 25.37 39.70
01/11/2005 07:00 01/11/2005 06:00 2005 305 0600 28.99 23.14 36.30
02/11/2005 07:00 02/11/2005 06:00 2005 306 0600 26.67 21.28 33.39
03/11/2005 07:00 03/11/2005 06:00 2005 307 0600 24.46 19.48 30.72
04/11/2005 07:00 04/11/2005 06:00 2005 308 0600 22.46 17.89 28.23
05/11/2005 07:00 05/11/2005 06:00 2005 309 0600 20.76 16.49 26.11
06/11/2005 07:00 06/11/2005 06:00 2005 310 0600 19.29 15.30 24.27
07/11/2005 07:00 07/11/2005 06:00 2005 311 0600 17.69 14.01 22.30
08/11/2005 07:00 08/11/2005 06:00 2005 312 0600 16.25 12.86 20.53
09/11/2005 07:00 09/11/2005 06:00 2005 313 0600 14.94 11.77 18.89
10/11/2005 07:00 10/11/2005 06:00 2005 314 0600 13.64 10.72 17.31
11/11/2005 07:00 11/11/2005 06:00 2005 315 0600 12.45 9.80 15.89
12/11/2005 07:00 12/11/2005 06:00 2005 316 0600 11.36 8.92 14.52
13/11/2005 07:00 13/11/2005 06:00 2005 317 0600 10.47 8.18 13.36
14/11/2005 07:00 14/11/2005 06:00 2005 318 0600 9.66 7.55 12.38
15/11/2005 07:00 15/11/2005 06:00 2005 319 0600 8.92 6.95 11.43
16/11/2005 07:00 16/11/2005 06:00 2005 320 0600 8.25 6.41 10.61
17/11/2005 07:00 17/11/2005 06:00 2005 321 0600 7.70 5.97 9.92
18/11/2005 07:00 18/11/2005 06:00 2005 322 0600 7.41 5.75 9.56
19/11/2005 07:00 19/11/2005 06:00 2005 323 0600 7.25 5.62 9.35
20/11/2005 07:00 20/11/2005 06:00 2005 324 0600 7.08 5.49 9.13
21/11/2005 07:00 21/11/2005 06:00 2005 325 0600 6.91 5.36 8.92
22/11/2005 07:00 22/11/2005 06:00 2005 326 0600 6.75 5.23 8.71
23/11/2005 07:00 23/11/2005 06:00 2005 327 0600 6.58 5.10 8.49
24/11/2005 07:00 24/11/2005 06:00 2005 328 0600 6.41 4.97 8.28
25/11/2005 07:00 25/11/2005 06:00 2005 329 0600 6.25 4.84 8.06
26/11/2005 07:00 26/11/2005 06:00 2005 330 0600 6.08 4.71 7.85
27/11/2005 07:00 27/11/2005 06:00 2005 331 0600 5.91 4.58 7.63
28/11/2005 07:00 28/11/2005 06:00 2005 332 0600 5.75 4.45 7.42
29/11/2005 07:00 29/11/2005 06:00 2005 333 0600 5.58 4.33 7.20
30/11/2005 07:00 30/11/2005 06:00 2005 334 0600 5.41 4.20 6.99
01/12/2005 07:00 01/12/2005 06:00 2005 335 0600 5.25 4.07 6.77
02/12/2005 07:00 02/12/2005 06:00 2005 336 0600 5.08 3.94 6.56
03/12/2005 07:00 03/12/2005 06:00 2005 337 0600 4.91 3.81 6.34
04/12/2005 07:00 04/12/2005 06:00 2005 338 0600 4.75 3.68 6.13
05/12/2005 07:00 05/12/2005 06:00 2005 339 0600 4.58 3.55 5.91
06/12/2005 07:00 06/12/2005 06:00 2005 340 0600 4.41 3.42 5.70
07/12/2005 07:00 07/12/2005 06:00 2005 341 0600 4.25 3.29 5.48
08/12/2005 07:00 08/12/2005 06:00 2005 342 0600 4.08 3.16 5.27
09/12/2005 07:00 09/12/2005 06:00 2005 343 0600 3.91 3.03 5.05
10/12/2005 07:00 10/12/2005 06:00 2005 344 0600 3.75 2.90 4.84
11/12/2005 07:00 11/12/2005 06:00 2005 345 0600 3.58 2.77 4.62
12/12/2005 07:00 12/12/2005 06:00 2005 346 0600 3.41 2.65 4.41
13/12/2005 07:00 13/12/2005 06:00 2005 347 0600 3.25 2.52 4.19
14/12/2005 07:00 14/12/2005 06:00 2005 348 0600 3.08 2.39 3.98
15/12/2005 07:00 15/12/2005 06:00 2005 349 0600 2.91 2.26 3.76
16/12/2005 07:00 16/12/2005 06:00 2005 350 0600 2.75 2.13 3.55
17/12/2005 07:00 17/12/2005 06:00 2005 351 0600 2.58 2.00 3.33
18/12/2005 07:00 18/12/2005 06:00 2005 352 0600 2.41 1.87 3.12
19/12/2005 07:00 19/12/2005 06:00 2005 353 0600 2.25 1.74 2.90
20/12/2005 07:00 20/12/2005 06:00 2005 354 0600 2.08 1.61 2.69
21/12/2005 07:00 21/12/2005 06:00 2005 355 0600 1.91 1.48 2.47
22/12/2005 07:00 22/12/2005 06:00 2005 356 0600 1.75 1.35 2.26
23/12/2005 07:00 23/12/2005 06:00 2005 357 0600 1.58 1.22 2.04
24/12/2005 07:00 24/12/2005 06:00 2005 358 0600 1.41 1.10 1.83
25/12/2005 07:00 25/12/2005 06:00 2005 359 0600 1.25 0.97 1.61
26/12/2005 07:00 26/12/2005 06:00 2005 360 0600 1.08 0.84 1.40
27/12/2005 07:00 27/12/2005 06:00 2005 361 0600 0.92 0.71 1.18
28/12/2005 07:00 28/12/2005 06:00 2005 362 0600 0.75 0.58 0.97
29/12/2005 07:00 29/12/2005 06:00 2005 363 0600 0.58 0.45 0.75
30/12/2005 07:00 30/12/2005 06:00 2005 364 0600 0.42 0.32 0.54
31/12/2005 07:00 31/12/2005 06:00 2005 365 0600 0.25 0.19 0.32
01/01/2006 07:00 01/01/2006 06:00 2005 366 0600 0.25 0.19 0.32
